"","X","mp_id","name","level","riding_name","riding_id","province","party","region.x","region.y","total_pop","male","female","age0m14","age15m29","age30m44","age45m59","age60m74","age75p","age18p","english","french","otherLang","income40m","income40m99","income100p","educHSB","educColl","educUniv","vote2018_CAQ","vote2018_PQ","vote2018_PLQ","vote2018_QS","vote2018_PCQ","char","value"
"917",917,92,"Terry Duguid","fed","Winnipeg-Sud",NA,"Manitoba","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Solution-Oriented"
"918",918,92,"Terry Duguid","fed","Winnipeg-Sud",NA,"Manitoba","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Knowledgeable"
"919",919,92,"Terry Duguid","fed","Winnipeg-Sud",NA,"Manitoba","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Respectful"
"920",920,92,"Terry Duguid","fed","Winnipeg-Sud",NA,"Manitoba","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Strategic"
"921",921,93,"Eric Duncan","fed","Stormont Dundas South Glengarry",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Pro-Economy"
"922",922,93,"Eric Duncan","fed","Stormont Dundas South Glengarry",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Supports Small Business"
"923",923,93,"Eric Duncan","fed","Stormont Dundas South Glengarry",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Advocate for the Arts"
"924",924,93,"Eric Duncan","fed","Stormont Dundas South Glengarry",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Defends Canadian Sovereignty"
"925",925,93,"Eric Duncan","fed","Stormont Dundas South Glengarry",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Supports Education Investment"
"926",926,93,"Eric Duncan","fed","Stormont Dundas South Glengarry",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Advocate for Mental Health Initiatives"
"927",927,93,"Eric Duncan","fed","Stormont Dundas South Glengarry",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Back Unconditional Support of Israel"
"928",928,93,"Eric Duncan","fed","Stormont Dundas South Glengarry",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Supports Political Reforms"
"929",929,93,"Eric Duncan","fed","Stormont Dundas South Glengarry",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Supports Tax Reforms"
"930",930,93,"Eric Duncan","fed","Stormont Dundas South Glengarry",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Supports Trade Enhancement"
"931",931,94,"Kirsty Duncan","fed","Etobicoke-Nord",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Interdisciplinary Research"
"932",932,94,"Kirsty Duncan","fed","Etobicoke-Nord",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Carbon Taxation"
"933",933,94,"Kirsty Duncan","fed","Etobicoke-Nord",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Open Access to Science"
"934",934,94,"Kirsty Duncan","fed","Etobicoke-Nord",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Cultural Heritage Preservation"
"935",935,94,"Kirsty Duncan","fed","Etobicoke-Nord",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Advocating for Better Mental Health"
"936",936,94,"Kirsty Duncan","fed","Etobicoke-Nord",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Commitment to Evidence-based Decision Making"
"937",937,94,"Kirsty Duncan","fed","Etobicoke-Nord",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Public Transportation Advocacy"
"938",938,94,"Kirsty Duncan","fed","Etobicoke-Nord",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Fighting for LGBTQ Rights and Gender Equality"
"939",939,94,"Kirsty Duncan","fed","Etobicoke-Nord",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Addressing Climate Change"
"940",940,94,"Kirsty Duncan","fed","Etobicoke-Nord",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Expansion of Support for Women in Science"
"941",941,95,"Scott Duvall","fed","Hamilton Mountain",NA,"Ontario","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Inclusive Labour Policy"
"942",942,95,"Scott Duvall","fed","Hamilton Mountain",NA,"Ontario","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Accessibility and Support for Persons with Disabilities"
"943",943,95,"Scott Duvall","fed","Hamilton Mountain",NA,"Ontario","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Dedication to Mental Health Public Safety and Crime Prevention"
"944",944,95,"Scott Duvall","fed","Hamilton Mountain",NA,"Ontario","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Support for Small Businesses and Entrepreneurs"
"945",945,95,"Scott Duvall","fed","Hamilton Mountain",NA,"Ontario","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Commitment to Improving Education"
"946",946,95,"Scott Duvall","fed","Hamilton Mountain",NA,"Ontario","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Investment in High-Tech Industries"
"947",947,95,"Scott Duvall","fed","Hamilton Mountain",NA,"Ontario","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Advocating for Canadian Families"
"948",948,95,"Scott Duvall","fed","Hamilton Mountain",NA,"Ontario","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Standing Up for Labour Rights & Unions"
"949",949,95,"Scott Duvall","fed","Hamilton Mountain",NA,"Ontario","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Securing a Brighter Future for Veterans"
"950",950,95,"Scott Duvall","fed","Hamilton Mountain",NA,"Ontario","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Ensuring Affordable Living for All Canadians."
"951",951,96,"Julie Dzerowicz","fed","Davenport",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Focus on improving access to affordable quality childcare"
"952",952,96,"Julie Dzerowicz","fed","Davenport",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Committed to support small and medium enterprises"
"953",953,96,"Julie Dzerowicz","fed","Davenport",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Advocates for strong health care services"
"954",954,96,"Julie Dzerowicz","fed","Davenport",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Supports constituents with local initiatives"
"955",955,96,"Julie Dzerowicz","fed","Davenport",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Fosters inclusiveness and diversity"
"956",956,96,"Julie Dzerowicz","fed","Davenport",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Committed to creating green spaces"
"957",957,96,"Julie Dzerowicz","fed","Davenport",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Promotes public safety and security"
"958",958,96,"Julie Dzerowicz","fed","Davenport",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Prioritizes local infrastructure"
"959",959,96,"Julie Dzerowicz","fed","Davenport",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Includes seniors in public policy consultations"
"960",960,96,"Julie Dzerowicz","fed","Davenport",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Dedicated to vitalize the local economy."
"961",961,97,"Wayne Easter","fed","Malpeque",NA,"Île-du-Prince-Édouard","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Reforming election financing rules"
"962",962,97,"Wayne Easter","fed","Malpeque",NA,"Île-du-Prince-Édouard","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Supporting expanded pension eligibility"
"963",963,97,"Wayne Easter","fed","Malpeque",NA,"Île-du-Prince-Édouard","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Protecting the Canadian Agriculture sector"
"964",964,97,"Wayne Easter","fed","Malpeque",NA,"Île-du-Prince-Édouard","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Opposing privatizations of services"
"965",965,97,"Wayne Easter","fed","Malpeque",NA,"Île-du-Prince-Édouard","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Promoting gender equality"
"966",966,97,"Wayne Easter","fed","Malpeque",NA,"Île-du-Prince-Édouard","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Protecting coastal health"
"967",967,97,"Wayne Easter","fed","Malpeque",NA,"Île-du-Prince-Édouard","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Improving rural infrastructure"
"968",968,97,"Wayne Easter","fed","Malpeque",NA,"Île-du-Prince-Édouard","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Supporting renewable energy initiatives"
"969",969,97,"Wayne Easter","fed","Malpeque",NA,"Île-du-Prince-Édouard","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Defending environmental regulations"
"970",970,97,"Wayne Easter","fed","Malpeque",NA,"Île-du-Prince-Édouard","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Initiating a national housing strategy"
"971",971,98,"Ali Ehsassi","fed","Willowdale",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Progressive Policy Development"
"972",972,98,"Ali Ehsassi","fed","Willowdale",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Advocacy of People-Centered Solutions"
"973",973,98,"Ali Ehsassi","fed","Willowdale",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","LGBTQ2+ Rights Activism"
"974",974,98,"Ali Ehsassi","fed","Willowdale",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Dedication to Immigrant Communities"
"975",975,98,"Ali Ehsassi","fed","Willowdale",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Advocacy of Digital Rights"
"976",976,98,"Ali Ehsassi","fed","Willowdale",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Support of Economic Justice"
"977",977,98,"Ali Ehsassi","fed","Willowdale",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","BotTom-up Democracy"
"978",978,98,"Ali Ehsassi","fed","Willowdale",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Protection of Human Rights"
"979",979,98,"Ali Ehsassi","fed","Willowdale",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Advocate of Animal Welfare Rights"
"980",980,98,"Ali Ehsassi","fed","Willowdale",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Accessible Public Transportation."
"981",981,99,"Fayçal El-Khoury","fed","Laval Les Îles",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Fiscally Conservative"
"982",982,99,"Fayçal El-Khoury","fed","Laval Les Îles",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Pro-entrepreneurship"
"983",983,99,"Fayçal El-Khoury","fed","Laval Les Îles",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Strong Advocate for Education"
"984",984,99,"Fayçal El-Khoury","fed","Laval Les Îles",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Pro-immigration"
"985",985,99,"Fayçal El-Khoury","fed","Laval Les Îles",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Supports Environmental Protection Initiatives"
"986",986,99,"Fayçal El-Khoury","fed","Laval Les Îles",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Supports LGBTQ+ Rights"
"987",987,99,"Fayçal El-Khoury","fed","Laval Les Îles",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Supports Clean-Tech and Renewable Energy Development"
"988",988,99,"Fayçal El-Khoury","fed","Laval Les Îles",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Pushes for Enhanced Gender Equality"
"989",989,99,"Fayçal El-Khoury","fed","Laval Les Îles",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Supports Regional Economic Equalization"
"990",990,99,"Fayçal El-Khoury","fed","Laval Les Îles",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Advances Humane Treatment of Animals."
"991",991,100,"Neil Ellis","fed","Baie de Quinte",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Supportive of Local Industries"
"992",992,100,"Neil Ellis","fed","Baie de Quinte",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Commitment to Natural Environment"
"993",993,100,"Neil Ellis","fed","Baie de Quinte",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Fiscal Responsibility"
"994",994,100,"Neil Ellis","fed","Baie de Quinte",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Social Inclusion"
"995",995,100,"Neil Ellis","fed","Baie de Quinte",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Focus on Quality of Life and Sustainability"
"996",996,100,"Neil Ellis","fed","Baie de Quinte",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Respectful of Indigenous People"
"997",997,100,"Neil Ellis","fed","Baie de Quinte",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Global Development"
"998",998,100,"Neil Ellis","fed","Baie de Quinte",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Immigration Reform"
"999",999,100,"Neil Ellis","fed","Baie de Quinte",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Improved Healthcare Access"
"1000",1000,100,"Neil Ellis","fed","Baie de Quinte",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","A Voice for Communities"
"1001",1001,101,"Dave Epp","fed","Chatham-Kent Leamington",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Pro-Social Spending"
"1002",1002,101,"Dave Epp","fed","Chatham-Kent Leamington",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Constituent Outreach Prioritizer"
"1003",1003,101,"Dave Epp","fed","Chatham-Kent Leamington",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Public Sector Expansion Supporter"
"1004",1004,101,"Dave Epp","fed","Chatham-Kent Leamington",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Infrastructure Renewal Advocate"
"1005",1005,101,"Dave Epp","fed","Chatham-Kent Leamington",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Healthcare Refinement Promoter"
"1006",1006,101,"Dave Epp","fed","Chatham-Kent Leamington",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Small Business Development Fosterer"
"1007",1007,101,"Dave Epp","fed","Chatham-Kent Leamington",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Tax Relief Supporter"
"1008",1008,101,"Dave Epp","fed","Chatham-Kent Leamington",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Education Reformer"
"1009",1009,101,"Dave Epp","fed","Chatham-Kent Leamington",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Environmental Sustainability Advocate"
"1010",1010,101,"Dave Epp","fed","Chatham-Kent Leamington",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Native Affairs Protector"
"1011",1011,102,"Nathaniel Erskine-Smith","fed","Beaches East York",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Pro-Choice"
"1012",1012,102,"Nathaniel Erskine-Smith","fed","Beaches East York",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Pro-Privacy"
"1013",1013,102,"Nathaniel Erskine-Smith","fed","Beaches East York",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Social Justice Advocate"
"1014",1014,102,"Nathaniel Erskine-Smith","fed","Beaches East York",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Climate Change Activist"
"1015",1015,102,"Nathaniel Erskine-Smith","fed","Beaches East York",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Focused on Evidence-based Solutions"
